No.,Time,Source,Destination,Protocol,Length,Bytes in flight,TCP Delta,TCP Segment Len,Calculated window size,Info
3207,4.012556,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4349942 Ack=1 Win=262144 Len=1460
3208,4.012557,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4351402 Ack=1 Win=262144 Len=1460
3209,4.012558,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4352862 Ack=1 Win=262144 Len=1460
3210,4.012558,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4354322 Ack=1 Win=262144 Len=1460
3211,4.012559,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4355782 Ack=1 Win=262144 Len=1460
3212,4.012560,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4357242 Ack=1 Win=262144 Len=1460
3213,4.012560,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4358702 Ack=1 Win=262144 Len=1460
3214,4.012561,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4360162 Ack=1 Win=262144 Len=1460
3215,4.012562,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4361622 Ack=1 Win=262144 Len=1460
3216,4.012562,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4363082 Ack=1 Win=262144 Len=1460
3217,4.012563,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4364542 Ack=1 Win=262144 Len=1460
3218,4.015654,192.168.10.196,192.168.10.184,TCP,54,,0.003091000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4189342 Win=212992 Len=0
3219,4.015889,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000235000,1460,262144,52343  >  5201 [ACK] Seq=4366002 Ack=1 Win=262144 Len=1460
3220,4.015890,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4367462 Ack=1 Win=262144 Len=1460
3221,4.015891,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4368922 Ack=1 Win=262144 Len=1460
3222,4.015891,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4370382 Ack=1 Win=262144 Len=1460
3223,4.015892,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4371842 Ack=1 Win=262144 Len=1460
3224,4.015893,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4373302 Ack=1 Win=262144 Len=1460
3225,4.015894,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4374762 Ack=1 Win=262144 Len=1460
3226,4.015894,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4376222 Ack=1 Win=262144 Len=1460
3227,4.015895,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4377682 Ack=1 Win=262144 Len=1460
3228,4.015896,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4379142 Ack=1 Win=262144 Len=1460
3229,4.015896,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4380602 Ack=1 Win=262144 Len=1460
3230,4.015897,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4382062 Ack=1 Win=262144 Len=1460
3231,4.015898,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4383522 Ack=1 Win=262144 Len=1460
3232,4.015898,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4384982 Ack=1 Win=262144 Len=1460
3233,4.015899,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4386442 Ack=1 Win=262144 Len=1460
3234,4.015900,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4387902 Ack=1 Win=262144 Len=1460
3235,4.015900,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4389362 Ack=1 Win=262144 Len=1460
3236,4.015901,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4390822 Ack=1 Win=262144 Len=1460
3237,4.015902,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4392282 Ack=1 Win=262144 Len=1460
3238,4.015903,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4393742 Ack=1 Win=262144 Len=1460
3239,4.015903,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4395202 Ack=1 Win=262144 Len=1460
3240,4.015904,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4396662 Ack=1 Win=262144 Len=1460
3241,4.015904,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4398122 Ack=1 Win=262144 Len=1460
3242,4.015905,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4399582 Ack=1 Win=262144 Len=1460
3243,4.017261,192.168.10.196,192.168.10.184,TCP,54,,0.001356000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4208322 Win=212992 Len=0
3244,4.017415,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000154000,1460,262144,52343  >  5201 [ACK] Seq=4401042 Ack=1 Win=262144 Len=1460
3245,4.017416,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4402502 Ack=1 Win=262144 Len=1460
3246,4.017417,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4403962 Ack=1 Win=262144 Len=1460
3247,4.017417,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4405422 Ack=1 Win=262144 Len=1460
3248,4.017418,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4406882 Ack=1 Win=262144 Len=1460
3249,4.017419,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4408342 Ack=1 Win=262144 Len=1460
3250,4.017420,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4409802 Ack=1 Win=262144 Len=1460
3251,4.017420,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4411262 Ack=1 Win=262144 Len=1460
3252,4.017421,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4412722 Ack=1 Win=262144 Len=1460
3253,4.017422,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4414182 Ack=1 Win=262144 Len=1460
3254,4.017422,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4415642 Ack=1 Win=262144 Len=1460
3255,4.017423,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4417102 Ack=1 Win=262144 Len=1460
3256,4.017424,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4418562 Ack=1 Win=262144 Len=1460
3257,4.018454,192.168.10.196,192.168.10.184,TCP,54,,0.001030000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4255042 Win=212992 Len=0
3258,4.018666,192.168.10.184,192.168.10.196,TCP,1514,166440,0.000212000,1460,262144,52343  >  5201 [ACK] Seq=4420022 Ack=1 Win=262144 Len=1460
3259,4.018667,192.168.10.184,192.168.10.196,TCP,1514,167900,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4421482 Ack=1 Win=262144 Len=1460
3260,4.018667,192.168.10.184,192.168.10.196,TCP,1514,169360,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4422942 Ack=1 Win=262144 Len=1460
3261,4.018668,192.168.10.184,192.168.10.196,TCP,1514,170820,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4424402 Ack=1 Win=262144 Len=1460
3262,4.018669,192.168.10.184,192.168.10.196,TCP,1514,172280,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4425862 Ack=1 Win=262144 Len=1460
3263,4.018670,192.168.10.184,192.168.10.196,TCP,1514,173740,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4427322 Ack=1 Win=262144 Len=1460
3264,4.018670,192.168.10.184,192.168.10.196,TCP,1514,175200,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4428782 Ack=1 Win=262144 Len=1460
3265,4.018671,192.168.10.184,192.168.10.196,TCP,1514,176660,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4430242 Ack=1 Win=262144 Len=1460
3266,4.018672,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4431702 Ack=1 Win=262144 Len=1460
3267,4.018672,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4433162 Ack=1 Win=262144 Len=1460
3268,4.018673,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4434622 Ack=1 Win=262144 Len=1460
3269,4.018674,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4436082 Ack=1 Win=262144 Len=1460
3270,4.018675,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4437542 Ack=1 Win=262144 Len=1460
3271,4.018675,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4439002 Ack=1 Win=262144 Len=1460
3272,4.018676,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4440462 Ack=1 Win=262144 Len=1460
3273,4.018677,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4441922 Ack=1 Win=262144 Len=1460
3274,4.018677,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4443382 Ack=1 Win=262144 Len=1460
3275,4.018678,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4444842 Ack=1 Win=262144 Len=1460
3276,4.018679,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4446302 Ack=1 Win=262144 Len=1460
3277,4.018679,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4447762 Ack=1 Win=262144 Len=1460
3278,4.018680,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4449222 Ack=1 Win=262144 Len=1460
3279,4.018681,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4450682 Ack=1 Win=262144 Len=1460
3280,4.018681,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4452142 Ack=1 Win=262144 Len=1460
3281,4.018682,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4453602 Ack=1 Win=262144 Len=1460
3282,4.018683,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4455062 Ack=1 Win=262144 Len=1460
3283,4.018683,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4456522 Ack=1 Win=262144 Len=1460
3284,4.018684,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4457982 Ack=1 Win=262144 Len=1460
3285,4.018685,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4459442 Ack=1 Win=262144 Len=1460
3286,4.018686,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4460902 Ack=1 Win=262144 Len=1460
3287,4.018686,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4462362 Ack=1 Win=262144 Len=1460
3288,4.018687,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4463822 Ack=1 Win=262144 Len=1460
3289,4.018688,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4465282 Ack=1 Win=262144 Len=1460
3290,4.019612,192.168.10.196,192.168.10.184,TCP,54,,0.000924000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4282782 Win=212992 Len=0
3291,4.019784,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000172000,1460,262144,52343  >  5201 [ACK] Seq=4466742 Ack=1 Win=262144 Len=1460
3292,4.019785,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4468202 Ack=1 Win=262144 Len=1460
3293,4.019785,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4469662 Ack=1 Win=262144 Len=1460
3294,4.019786,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4471122 Ack=1 Win=262144 Len=1460
3295,4.019787,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4472582 Ack=1 Win=262144 Len=1460
3296,4.019787,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4474042 Ack=1 Win=262144 Len=1460
3297,4.019788,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4475502 Ack=1 Win=262144 Len=1460
3298,4.019789,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4476962 Ack=1 Win=262144 Len=1460
3299,4.019790,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4478422 Ack=1 Win=262144 Len=1460
3300,4.019790,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4479882 Ack=1 Win=262144 Len=1460
3301,4.019791,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4481342 Ack=1 Win=262144 Len=1460
3302,4.019792,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4482802 Ack=1 Win=262144 Len=1460
3303,4.019792,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4484262 Ack=1 Win=262144 Len=1460
3304,4.019793,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4485722 Ack=1 Win=262144 Len=1460
3305,4.019794,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4487182 Ack=1 Win=262144 Len=1460
3306,4.019794,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4488642 Ack=1 Win=262144 Len=1460
3307,4.019795,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4490102 Ack=1 Win=262144 Len=1460
3308,4.019796,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4491562 Ack=1 Win=262144 Len=1460
3309,4.019797,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4493022 Ack=1 Win=262144 Len=1460
3310,4.020406,192.168.10.196,192.168.10.184,TCP,54,,0.000609000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4317822 Win=212992 Len=0
3311,4.020596,192.168.10.184,192.168.10.196,TCP,1514,178120,0.000190000,1460,262144,52343  >  5201 [ACK] Seq=4494482 Ack=1 Win=262144 Len=1460
3312,4.020597,192.168.10.184,192.168.10.196,TCP,1514,179580,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4495942 Ack=1 Win=262144 Len=1460
3313,4.020598,192.168.10.184,192.168.10.196,TCP,1514,181040,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4497402 Ack=1 Win=262144 Len=1460
3314,4.020599,192.168.10.184,192.168.10.196,TCP,1514,182500,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4498862 Ack=1 Win=262144 Len=1460
3315,4.020600,192.168.10.184,192.168.10.196,TCP,1514,183960,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4500322 Ack=1 Win=262144 Len=1460
3316,4.020600,192.168.10.184,192.168.10.196,TCP,1514,185420,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4501782 Ack=1 Win=262144 Len=1460
3317,4.020601,192.168.10.184,192.168.10.196,TCP,1514,186880,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4503242 Ack=1 Win=262144 Len=1460
3318,4.020601,192.168.10.184,192.168.10.196,TCP,1514,188340,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4504702 Ack=1 Win=262144 Len=1460
3319,4.020602,192.168.10.184,192.168.10.196,TCP,1514,189800,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4506162 Ack=1 Win=262144 Len=1460
3320,4.020603,192.168.10.184,192.168.10.196,TCP,1514,191260,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4507622 Ack=1 Win=262144 Len=1460
3321,4.020603,192.168.10.184,192.168.10.196,TCP,1514,192720,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4509082 Ack=1 Win=262144 Len=1460
3322,4.020604,192.168.10.184,192.168.10.196,TCP,1514,194180,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4510542 Ack=1 Win=262144 Len=1460
3323,4.020605,192.168.10.184,192.168.10.196,TCP,1514,195640,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4512002 Ack=1 Win=262144 Len=1460
3324,4.020605,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4513462 Ack=1 Win=262144 Len=1460
3325,4.020606,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4514922 Ack=1 Win=262144 Len=1460
3326,4.020607,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4516382 Ack=1 Win=262144 Len=1460
3327,4.020607,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4517842 Ack=1 Win=262144 Len=1460
3328,4.020608,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4519302 Ack=1 Win=262144 Len=1460
3329,4.020609,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4520762 Ack=1 Win=262144 Len=1460
3330,4.020609,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4522222 Ack=1 Win=262144 Len=1460
3331,4.020610,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4523682 Ack=1 Win=262144 Len=1460
3332,4.020611,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4525142 Ack=1 Win=262144 Len=1460
3333,4.020611,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4526602 Ack=1 Win=262144 Len=1460
3334,4.020612,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4528062 Ack=1 Win=262144 Len=1460
3335,4.125074,192.168.10.196,192.168.10.184,TCP,54,,0.104462000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4333882 Win=212992 Len=0
3336,4.125222,192.168.10.184,192.168.10.196,TCP,1514,197100,0.000148000,1460,262144,52343  >  5201 [ACK] Seq=4529522 Ack=1 Win=262144 Len=1460
3337,4.125223,192.168.10.184,192.168.10.196,TCP,1514,198560,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4530982 Ack=1 Win=262144 Len=1460
3338,4.125224,192.168.10.184,192.168.10.196,TCP,1514,200020,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4532442 Ack=1 Win=262144 Len=1460
3339,4.125224,192.168.10.184,192.168.10.196,TCP,1514,201480,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4533902 Ack=1 Win=262144 Len=1460
3340,4.125225,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4535362 Ack=1 Win=262144 Len=1460
3341,4.125226,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4536822 Ack=1 Win=262144 Len=1460
3342,4.125226,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4538282 Ack=1 Win=262144 Len=1460
3343,4.125227,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4539742 Ack=1 Win=262144 Len=1460
3344,4.125227,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4541202 Ack=1 Win=262144 Len=1460
3345,4.125229,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000002000,1460,262144,52343  >  5201 [ACK] Seq=4542662 Ack=1 Win=262144 Len=1460
3346,4.125229,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4544122 Ack=1 Win=262144 Len=1460
3347,4.125995,192.168.10.196,192.168.10.184,TCP,54,,0.000766000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4344102 Win=212992 Len=0
3348,4.126128,192.168.10.184,192.168.10.196,TCP,1514,202940,0.000133000,1460,262144,52343  >  5201 [ACK] Seq=4545582 Ack=1 Win=262144 Len=1460
3349,4.126129,192.168.10.184,192.168.10.196,TCP,1514,204400,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4547042 Ack=1 Win=262144 Len=1460
3350,4.126129,192.168.10.184,192.168.10.196,TCP,1514,205860,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4548502 Ack=1 Win=262144 Len=1460
3351,4.126130,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4549962 Ack=1 Win=262144 Len=1460
3352,4.126131,192.168.10.184,192.168.10.196,TCP,1514,208780,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4551422 Ack=1 Win=262144 Len=1460
3353,4.126131,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000000000,1460,262144,52343  >  5201 [ACK] Seq=4552882 Ack=1 Win=262144 Len=1460
3354,4.126132,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4554342 Ack=1 Win=262144 Len=1460
3355,4.126572,192.168.10.196,192.168.10.184,TCP,54,,0.000440000,0,212992,5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0
3356,4.126675,192.168.10.184,192.168.10.196,TCP,1514,210240,0.000103000,1460,262144,52343  >  5201 [ACK] Seq=4555802 Ack=1 Win=262144 Len=1460
3357,4.126676,192.168.10.184,192.168.10.196,TCP,1514,211700,0.000001000,1460,262144,52343  >  5201 [ACK] Seq=4557262 Ack=1 Win=262144 Len=1460
3358,4.191494,192.168.10.196,192.168.10.184,TCP,66,,0.064818000,0,212992,[TCP Dup ACK 3355#1] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4351402
3359,4.192319,192.168.10.196,192.168.10.184,TCP,66,,0.000825000,0,212992,[TCP Dup ACK 3355#2] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4352862
3360,4.193054,192.168.10.196,192.168.10.184,TCP,66,,0.000735000,0,212992,[TCP Dup ACK 3355#3] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4354322
3361,4.193149,192.168.10.184,192.168.10.196,TCP,1514,207320,0.000095000,1460,262144,[TCP Fast Retransmission] 52343  >  5201 [ACK] Seq=4347022 Ack=1 Win=262144 Len=1460
3362,4.193889,192.168.10.196,192.168.10.184,TCP,66,,0.000740000,0,212992,[TCP Dup ACK 3355#4] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4355782
3363,4.195059,192.168.10.196,192.168.10.184,TCP,66,,0.001170000,0,212992,[TCP Dup ACK 3355#5] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4357242
3364,4.195744,192.168.10.196,192.168.10.184,TCP,66,,0.000685000,0,212992,[TCP Dup ACK 3355#6] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4358702
3365,4.196444,192.168.10.196,192.168.10.184,TCP,66,,0.000700000,0,212992,[TCP Dup ACK 3355#7] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4360162
3366,4.197148,192.168.10.196,192.168.10.184,TCP,66,,0.000704000,0,212992,[TCP Dup ACK 3355#8] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4361622
3367,4.197964,192.168.10.196,192.168.10.184,TCP,66,,0.000816000,0,212992,[TCP Dup ACK 3355#9] 5201  >  52343 [ACK] Seq=1 Ack=4347022 Win=212992 Len=0 SLE=4349942 SRE=4363082
